ID_REF,GSM1443061,GSM1443062,GSM1443063,GSM1443064,GSM1443065,GSM1443066
19707,96805298,79364237,60492177,69319075,70466426,12317959
19708,7268721,6307780,3805494,7372679,75737612,30156251
19709,1425782,0.12,4647352,0.06,0.07,4303136
19710,2400974,3517492,2939662,11662170,2559836,0.68
19711,1312450,0.72,0.76,2316503,1143101,0.67
19712,0.02,0.04,2766167,3355810,0.07,0.11
19713,0.07,0.51,0.17,0.06,0.09,0.11
19714,0.15,0.13,0.16,0.14,0.08,2414700
19715,0.06,0.04,0.04,0.16,0.07,0.1
19716,2299925,6667368,0.04,20954939,94835448,16965876
19717,0.1,0.21,0.13,0.21,0.15,1412542
19718,0.64,1062640,0.24,0.52,0.54,0.26
19719,1950174,2212889,3700447,1816281,1661050,1058839
19720,0.23,0.25,0.42,0.8,0.6,0.15
19721,0.06,0.06,0.09,0.07,0.06,23251820
19722,1408978,0.03,0.05,0.06,0.06,0.09
19723,1339181,2440969,1932165,2792146,26690290,27867669
19724,0.02,0.07,0.05,0.06,0.07,0.47
19725,0.59,0.62,0.27,1999520,0.79,0.24
19726,148330399,217543733,299543527,296572719,343620737,237832614
19727,3019670,17238891,5922572,174930442,5475492,14810582
19728,0.02,6307516,1652106,1576120,3545912,15856750
19729,0.02,0.03,0.05,0.06,0.06,0.08
19730,0.29,0.2,0.65,0.58,0.5,0.3
19731,0.02,0.03,0.04,19172885,0.06,3932688
19732,103206471,221194307,385951066,746748171,492743501,235556103
19733,0.03,0.23,0.04,0.12,0.2,0.08
19734,0.16,28366474,0.25,0.13,0.13,8600329
19735,59488437,1224525,0.65,0.26,0.25,0.12
19736,155433521,235423414,294319826,820841237,929620797,813619318
19738,0.02,0.03,0.04,0.15,0.06,0.08
19739,0.27,1351136,2045431,170303322,5139978,18253659
19740,0.53,0.38,0.3,0.05,0.17,0.08
19741,150849872,113384544,27661725,23924673,204287413,22004641
19742,0.3,0.35,8345214,0.24,0.43,10303341
19743,4316904,11836004,5635870,6002191,3953481,0.85
19744,24181434,60733819,43011245,112889488,309213325,1137218
19745,36929279,1143560,3980799,34384170,60491843,13348378
19746,0.02,0.03,0.04,0.05,0.05,0.08
19747,0.27,44441464,71458715,0.5,30612657,0.68
19748,17085286,18699335,2763886,188212118,4053908,130620395
19749,0.1,0.04,0.08,0.2,0.05,0.09
19750,1547481,0.9,2807581,2722188,2376622,0.9
19751,0.06,0.04,0.07,0.05,0.05,0.15
19752,1738658,1680453,0.04,35361650,11459015,10862466
19753,0.79,0.33,0.61,0.55,0.34,4756521
19754,0.82,79457321,0.04,0.05,12252974,0.09
19755,7732538,4583591,5952834,9301754,9257473,0.83
19756,0.69,1106839,0.52,0.37,0.27,0.22
19757,2382728,2577623,1823179,1009190,1745628,0.1
19758,36737630,35068290,63280032,39879312,27064462,6634100
19759,0.7,1820639,3043618,1800610,5013063,0.28
19760,0.05,0.03,0.04,0.06,0.05,1986147
19761,40817548,35523263,41905345,52953747,69957665,11324156
19762,0.17,0.11,0.04,0.18,0.05,0.09
19763,4306651,105602884,8155589,466581517,5100391,138597678
19764,0.17,0.23,0.12,0.15,0.07,0.09
19765,0.36,0.4,0.24,0.59,0.48,1336109
19766,0.02,0.03,0.04,0.05,0.05,0.09
19767,0.02,0.03,0.04,0.05,0.05,0.09
19768,0.03,0.06,0.04,0.05,0.05,0.09
19769,0.02,0.03,0.04,0.05,0.05,0.09
19770,0.11,0.03,0.04,0.05,0.05,8597195
19771,0.05,0.25,0.04,0.15,0.06,0.09
19772,18912418,27239339,25217961,58675511,50968080,33180098
19773,57430869,116408424,75717232,179441709,235663116,68608211
19774,0.68,0.37,0.42,1478280,0.45,0.43
19775,0.85,0.7,0.54,33258118,0.53,0.21
19776,0.28,38872581,7376292,0.52,199672349,80517891
19777,0.56,0.39,0.35,0.86,0.63,0.36
19778,0.02,0.03,0.04,0.29,43420771,5846165
19779,0.02,0.05,0.04,0.05,0.06,0.09
19780,10505149,16864642,1994491,1900195,2852168,0.67
19781,2380695,0.68,0.88,1221960,1161186,0.48
19782,0.25,25251157,13673129,166238142,72497826,134514084
19783,2041824,0.05,0.06,0.19,0.24,3103931
19784,10481824,23345145,49656876,24386679,5186967,112356329
19785,10643436,1230810,3170503,1444298,6116165,5985522
19786,0.28,0.38,0.16,0.45,0.87,0.09
19787,0.26,0.19,0.19,0.29,0.34,0.13
19788,0.12,0.05,0.06,0.12,0.06,0.09
19789,1320259,0.98,3950237,1126478,10449889,0.34
19790,0.11,0.78,0.53,0.06,0.9,0.46
19791,28240729,10365430,60328013,23326905,1063593,13263316
19792,0.45,0.06,0.04,0.13,0.07,0.1
19793,6013042,13783337,16164055,21925163,176128200,6292383
19794,4108335,0.88,0.99,1200240,126559056,0.63
19795,0.11,0.08,32338647,0.11,0.14,0.17
19796,44380858,104233751,62621514,222800773,395442731,169835304
19797,2093699,1028760,2260705,1137968,1276215,0.58
19798,2216860,0.54,9501737,92611854,0.6,4211850
19799,4301354,2411834,28694640,312620506,5799842,2007748
19800,0.02,0.04,0.04,0.06,0.07,0.1
19801,0.22,0.16,0.22,0.53,0.28,0.1
19802,0.02,0.04,0.04,0.13,0.09,0.49
19803,177413390,202293878,160805917,162114135,275076783,7415684
19805,0.02,14023385,0.04,0.06,0.08,0.1
19806,5267113,3378295,76776618,3023001,2223080,67490365
19807,4417002,2084152,5458754,2919169,3928692,0.19
19808,2311610,3081198,3080018,2315676,2437235,1067097
19809,0.02,0.52,0.05,0.06,0.06,0.51
19810,245384374,261314921,238983205,1036837472,1046074350,445020218
19811,0.32,0.2,0.29,0.75,0.7,0.2
19812,0.43,0.31,0.36,2391421,0.64,0.4
19813,0.14,0.04,0.13,0.06,0.36,0.08
19814,0.41,0.34,0.05,0.11,0.15,0.13
19815,10863715,4622356,27346410,8887073,5519357,47677488
19816,0.14,0.03,0.04,20487281,0.11,8858620
19817,0.24,0.42,0.18,0.16,0.06,0.36
19818,0.07,3117172,0.7,0.47,0.14,0.3
19819,2863922,0.28,0.08,0.2,0.24,0.09
19820,0.27,0.14,0.15,0.13,2575120,0.32
19821,0.02,32212171,7461537,0.11,147119345,52265427
19822,20825516,0.97,41125169,37842077,106771300,75098996
19823,0.02,0.03,0.04,0.09,0.06,0.08
19824,0.02,0.03,0.04,217948966,0.06,0.08
19825,0.22,0.21,2460384,0.05,0.06,0.08
19827,0.12,0.16,0.07,0.51,0.38,0.1
19828,0.52,0.24,0.83,0.48,0.66,0.19
19829,0.89,0.35,2467120,0.43,110074265,0.65
19830,7123994,8583282,28890056,7097824,13677723,0.69
19831,8126169,6442290,4216473,4447010,4998624,4784562
19832,3548093,6704103,13762676,4241663,0.21,10104162
19833,0.13,0.03,0.04,0.05,0.05,0.09
19834,0.4,0.56,0.44,0.32,0.2,0.09
19835,36660692,24893606,58324516,121675014,272044349,159059707
19836,1777293,3646394,2937794,1479270,5592796,0.53
19837,0.21,0.03,0.09,0.22,0.16,7374211
19838,5723239,9724171,2111533,2434643,3661150,0.79
19839,338176785,473217885,664439588,1348910979,1388754286,902756549
19840,5235168,9037350,20264435,36303674,78439425,26457366
19841,6610482,5457919,2662928,4315010,5144138,0.26
19842,11576554,2897153,1013852,2069239,0.48,0.29
19843,2225164,1471384,1586543,0.94,3286466,0.23
19844,2185786,0.12,19343959,7144013,140196605,23028012
19845,6346436,4299420,2667601,2950438,2972053,0.75
19846,0.19,0.22,0.09,3536939,0.05,0.09
19847,0.91,0.34,0.43,0.59,0.58,1226449
19848,0.22,0.14,0.19,0.19,0.2,0.28
19849,5700154,2641943,11622521,3410164,6464469,0.78
19850,2763720,2896964,2978715,3344494,262889833,28240346
19851,1120082,1321218,2904073,4894698,0.95,0.16
19852,9280795,1050423,1280075,1569303,1665570,0.41
19853,2235039,2916263,2928899,134295207,254749509,80699693
19854,0.11,0.04,0.26,0.18,0.43,7953895
19855,0.06,0.03,0.04,0.3,0.1,0.14
19856,3831969,14533495,4795916,78676008,108724263,1246011
19857,0.05,0.03,0.04,0.05,0.05,0.09
19858,17788846,23250439,28285855,28810430,22765931,5101892
19859,0.06,0.04,0.07,0.09,0.16,0.09
19860,11477816,14221826,7416694,47483657,46626107,28567625
19861,0.94,0.03,0.04,0.05,0.06,0.09
19862,0.42,0.91,0.99,0.12,0.12,5729326
19863,15524909,60774559,53256260,196131188,110456258,79199865
19864,28123885,56874103,68648814,122954957,128733109,85735566
19865,2000719,1755946,1470406,4208861,1499394,2187098
19866,0.02,0.04,0.04,0.05,0.06,0.09
19867,4066997,17537031,7478379,12974492,288455122,26861442
19868,0.02,1043303,0.04,0.05,0.06,0.09
19869,0.12,0.04,6081338,0.25,97701859,23950434
19870,0.22,16358431,123947912,0.14,0.35,38310695
19871,0.19,0.52,0.05,0.8,0.18,0.09
19872,0.3,116100364,0.16,0.25,0.21,78289720
19873,0.04,0.1,0.06,0.08,0.07,0.09
19874,5551328,3649873,9382945,66170886,13351330,1851478
19875,2437118,2413775,4921984,20851817,10224916,11404735
19876,0.78,0.38,3572731,0.32,0.48,0.1
19877,0.08,1313466,0.07,0.06,0.07,0.1
19878,0.04,0.04,0.05,0.28,84164064,0.16
19879,68035970,92515800,151829505,449962872,398242198,312182720
19880,0.02,0.04,0.04,0.06,0.07,0.1
19881,0.3,0.05,1108544,0.46,0.29,0.74
19882,0.7,0.48,0.04,0.06,0.65,29428082
19883,0.04,0.04,0.04,0.06,0.07,3492349
19884,0.49,0.9,2328509,0.64,1243036,0.43
19885,2242869,0.4,0.85,0.3,0.15,0.34
19886,29572763,4513273,31833614,109201966,17412186,7926062
19887,0.11,0.04,0.11,0.13,0.07,0.1
19888,3332376,8988692,4432789,0.96,0.9,4092351
19889,40498965,63190756,63144557,19522738,8989790,4765486
19890,0.1,0.04,0.04,0.07,5565359,0.1
19891,6110979,4952321,3667643,7504778,10160390,32333336
19892,0.86,0.73,0.54,1305406,0.64,9864379
19893,2219323,1439039,1228175,3563947,2948218,0.81
19894,1512116,1065903,1522105,1334567,1287479,0.3
19895,0.45,34013869,0.66,0.76,0.7,28682461
19896,23961888,10323833,14352953,6555526,184706213,18441907
19897,3298231,48948396,15326671,34327788,182535202,178200164
19898,0.29,1454787,2912038,0.06,0.14,29369667
19899,0.91,0.62,1207742,90306732,1037580,0.16
19900,1407115,0.15,0.15,0.62,0.97,0.08
19901,0.02,0.03,0.04,0.36,17077778,0.08
19902,1472949,1498421,2687386,97157364,2187228,0.66
19903,0.02,0.25,0.04,0.06,0.06,0.08
19904,25517047,24024047,43663535,34368232,38466662,4654344
19905,38262375,25283409,58410198,29818086,380266563,67168189
19906,0.29,0.04,0.21,0.67,0.17,0.1
19907,0.02,1308213,0.9,0.16,1415439,0.57
19908,2676135,3678664,2206698,2121905,4937451,0.54
19910,0.02,0.05,0.04,0.13,0.06,0.08
19911,1538276,7739839,3316150,44852468,47210939,15288040
19912,1711723,21322171,11299970,24972616,4914848,38826904
19913,0.23,0.09,0.04,0.68,0.06,0.08
19914,0.02,5363312,24562607,0.52,75435697,36034581
19915,4489600,4965541,2987888,1851882,2381400,0.89
19916,0.02,0.03,0.04,0.05,0.05,0.08
19917,0.05,0.03,0.04,0.59,0.05,0.09
19918,15434968,0.21,22395103,63270598,0.35,32215222
19919,1303844,40958889,0.57,116047572,2272682,1579157
19920,16850885,28607968,52833444,114515563,55326180,18460191
19921,0.28,0.52,0.04,0.64,0.94,0.82
19922,0.09,0.03,0.04,0.37,0.05,0.16
19923,8956701,13465960,10871919,6663592,7108296,1815498
19924,0.02,0.17,0.04,0.08,0.09,0.09
19925,2472670,17349378,13799332,36585094,4822817,9468078
19926,0.06,0.03,0.04,0.09,0.05,0.09
19927,4376993,0.03,8955784,0.06,0.05,9855029
19928,0.06,0.06,0.49,0.09,17717706,38093271
19929,1453640,0.61,1139372,0.69,19371817,1227941
19930,210569652,358321156,533495441,1090856430,979117468,305485855
19931,406487988,669775936,953136862,1514490199,1751210825,664284415
19932,1735208,0.45,0.12,0.32,0.22,0.09
19933,1758136,0.03,0.04,0.4,0.05,0.12
19934,4876977,1976342,9207458,0.29,47287540,5330161
19935,0.06,0.03,0.04,0.05,0.05,0.09
19936,0.02,0.03,0.04,0.05,0.05,0.09
19937,1540899,1336489,0.04,0.05,0.05,5240525
19938,1604094,34925275,2050078,1270445,3020382,0.78
19939,1207222,0.64,1834867,2599578,10164489,0.14
19940,0.02,0.03,0.04,0.05,0.05,0.09
19941,1317071,2155343,28970327,0.05,43392356,19012403
19942,1198460,22021015,9283492,1929720,1621696,2301206
19943,0.15,0.13,0.21,0.25,0.4,4523715
19944,4771884,38920223,23438197,14886486,0.28,0.21
19945,0.49,7588213,0.92,0.67,2225051,0.18
19946,50856837,34360846,63053993,108053874,29049437,6111858
19947,6246917,13087587,28323807,123470021,19354585,24033294
19948,0.21,5666049,37508062,18597478,41135474,0.23
19949,0.18,0.14,0.12,0.3,0.65,0.09
19950,0.02,0.04,2126479,65795008,0.06,14026913
19951,2090013,17898454,1947832,0.89,0.73,4416159
19952,0.4,0.16,1698840,0.56,0.38,12992376
19953,0.03,0.04,0.04,0.05,0.06,0.09
19954,0.9,2075372,1515571,3378138,2335984,0.33
19955,0.05,0.04,0.04,0.06,0.06,0.09
19956,0.54,3438584,2122507,0.54,0.34,6865643
19957,1503939,0.67,1079631,0.88,1531700,0.42
19958,0.09,0.04,0.06,0.72,0.06,0.22
19959,10853171,1409071,2197149,4521276,3564264,7206724
19960,0.49,0.4,0.26,0.19,0.74,2420326
19961,4635411,14520167,5196607,98870526,266614891,23897935
19962,0.17,0.31,0.34,1694550,0.47,0.21
19963,0.02,0.04,0.04,0.06,0.07,3077783
19964,75872632,99091210,174059872,346032241,327521391,136347920
19965,13009410,19188547,4919166,10529895,317016632,225446688
19966,0.02,0.04,0.04,0.06,0.21,0.1
19967,0.52,27799053,24118919,142125588,124997477,57449348
19968,1491743,0.33,6598992,0.07,0.07,8008781
19969,0.03,0.04,0.04,0.07,0.07,0.1
19970,5081793,0.04,8580893,135850996,0.07,37258861
19971,0.03,0.04,0.04,0.06,0.07,0.16
19972,5952609,7186877,35607011,0.21,0.07,5659528
19973,0.43,0.3,0.75,0.24,3991516,0.1
19974,5182939,11504169,5887682,24901019,9066087,2467291
19975,26508698,21970103,12948047,57393671,9546151,1938919
19976,22614285,2179272,31217659,5082155,4948513,0.45
19977,0.02,0.2,0.05,0.06,0.06,0.09
19978,27542330,41080026,49640341,125977514,119386498,17112633
19979,0.49,0.34,0.9,0.37,0.28,0.08
19980,24626217,1836686,1471852,4107354,35321101,22443216
19981,1634174,1242301,2566722,3738520,0.73,0.56
19982,0.03,0.04,0.05,0.11,0.14,0.08
19985,0.02,0.04,0.06,0.15,0.13,0.21
19986,0.06,0.11,0.11,0.1,0.32,0.08
19987,1228343,1509714,1196433,11890926,1966497,0.91
19988,0.55,1062866,0.84,0.61,1339397,12576568
19989,0.68,0.41,0.25,0.28,0.4,0.19
19990,1107932,0.86,0.69,2880595,0.67,0.23
19991,0.56,1098647,0.54,1008537,2082141,0.38
19992,0.6,10274681,97584568,0.32,11652211,31323055
19993,1297255,0.3,0.29,0.25,2695619,0.81
19994,0.02,0.22,0.04,0.18,0.06,0.08
19995,4241968,2547669,3296117,166068175,15977940,1886103
19996,0.65,0.33,0.81,2015855,2869402,0.17
19997,0.13,0.14,0.04,0.05,0.27,0.08
19998,0.02,0.03,18897308,2965978,3619218,5253926
19999,0.02,0.3,0.04,0.05,7358205,0.08
20000,3445699,5007977,8614183,11675261,11083098,3345421
20001,15292398,14660630,28065285,17468268,13480642,2505755
20002,0.63,0.65,0.43,0.77,1002650,0.28
20003,1902535,0.95,1228436,62028086,1346457,5246665
20004,1082357,1671449,5778571,1189384,0.88,0.28
20005,0.62,7632516,0.53,0.53,0.54,1791127
20006,0.08,0.83,6250288,0.42,0.12,21845850
20007,0.95,0.48,0.29,0.59,0.21,2133376
20008,0.75,0.35,0.5,0.5,0.35,0.18
20009,0.85,1233636,1452758,2352411,2132511,1203967
20010,10069500,12181147,15637261,143315101,11990265,82305374
20011,110156412,123135840,146045753,132598219,142009885,30360203
20013,0.17,0.07,0.05,0.11,0.15,0.09
20014,0.26,0.61,0.07,48607851,0.05,18276860
20015,10873477,5544272,9671842,6460370,5252275,1067649
20016,129976705,152498292,368854209,446808386,388919173,187247166
20018,0.08,0.03,0.04,0.05,0.05,0.09
20019,2188608,0.03,0.61,0.05,2968171,0.09
20020,8575192,30437091,12884900,0.62,229601460,1784778
20021,21279926,1355513,6760246,1900713,20156979,1049479
20022,0.22,0.18,0.42,0.36,0.23,0.27
20023,4980858,16217767,12869873,3092886,13606947,11332157
20024,0.73,0.61,0.84,0.32,2574024,19525778
20025,0.05,0.03,0.04,0.05,0.06,0.09
20026,7119222,10162072,1319594,21348419,1791655,32026234
20027,3619149,9516537,2979728,1435670,21917584,3832745
20028,3168321,5582440,0.11,0.12,0.17,0.11
20029,10662168,10266130,52237832,96747262,1769552,2710179
20030,12871653,10445877,22547915,13734123,32269813,5370502
20031,1418361,0.44,0.04,12818096,4001965,31583926
20032,0.92,0.03,0.04,0.05,2274657,3327207
20033,2485603,0.37,0.45,0.52,0.94,0.22
20034,28756488,51141784,158662493,596183757,261042755,108918585
20035,58026565,160721233,134597303,329566529,377594323,345552082
20036,4614455,116808098,8059690,470831175,5833435,143741146
20037,7360789,39257266,26342944,98184987,170495445,221449714
20038,2665994,1987893,1634969,5311259,3277418,22918028
20039,0.08,0.21,0.63,0.64,0.32,0.09
20040,0.07,0.51,10775248,0.09,0.11,1327683
20041,494317753,485178412,854004354,857797613,1829175336,604072067
20042,15441412,23920287,25420220,33481162,30327713,3688419
20043,4747480,8602531,4988439,8082882,2280836,3603810
20044,2036196,0.18,0.19,2407192,0.84,0.09
20045,0.78,0.63,0.76,0.68,0.64,0.24
20046,0.66,0.55,0.6,0.69,0.88,0.45
20047,3754083,7346831,4205532,7307780,6216889,0.94
20048,156236369,120858987,139880345,141234568,137786616,20531066
20049,36417610,20711873,69734341,146234144,51850651,20731685
20050,0.43,0.24,0.14,0.33,0.54,0.17
20051,20937527,15102690,10376139,20709933,11378216,1489747
20052,0.24,0.05,0.04,0.06,0.07,0.1
20054,6543053,14718344,8572750,3933141,5700704,0.99
20055,2008299,1281940,0.79,0.8,1187774,2156844
20056,57869912,153892107,249748571,163339750,156039349,25449341
20057,0.02,0.04,0.04,0.06,0.07,0.1
20058,1642910,37971234,5575358,3074380,6251296,1006962
20059,10236928,23047786,14754824,126384097,173607690,56569472
20060,2961501,2742509,0.91,2052800,3282908,13900849
20061,0.02,0.03,0.05,0.07,0.06,0.09
20062,0.02,0.03,0.05,0.09,0.06,0.09
20063,0.02,10189867,0.05,11566409,22577655,0.09
20064,0.28,95728011,14533352,44089856,22282985,0.09
20065,6074035,0.21,21730201,0.3,53134142,0.19
20066,7994673,39553519,12971793,21639187,7898539,10344410
20067,0.09,0.55,0.13,138815196,0.15,3142658
20068,7144239,44014317,0.05,83911359,0.06,0.29
20069,2025349,0.03,0.15,0.06,0.06,0.08
20070,0.02,11896872,18421494,35225575,33503669,48004831
20071,35273936,41638545,25714877,245866264,222982156,108357093
20072,139236798,489445610,189846079,633763012,1113890191,255929003
20073,9183125,0.03,19193811,0.18,0.06,0.5
20074,10280143,11947910,6892404,16114743,12679057,3600067
20075,9167355,0.65,0.43,0.54,0.88,0.29
20076,3460318,9436217,2844710,1654089,21691234,3590500
20078,11253775,49013328,5131886,10952324,200067210,67431201
20080,0.02,0.03,0.04,0.05,0.06,0.08
20081,0.11,0.1,0.14,0.05,0.06,0.08
20082,0.02,0.03,0.04,0.05,0.06,0.08
20083,0.18,2735117,0.19,8046882,0.35,1565945
20084,0.06,0.08,0.04,0.23,0.15,0.08
20085,49119356,25734434,23570107,274817131,104453049,16556138
20086,6236633,1324172,0.81,1271016,1495501,0.23
20087,0.34,0.33,0.53,40623736,1054114,2595606
20088,18922990,69375081,21258209,6853116,199570448,80217852
20089,1558231,3318138,2583764,1247534,1193718,0.41
20090,1281118,0.09,0.04,0.26,0.2,3330858
20091,0.84,0.73,0.85,1581489,1478669,0.46
20092,10857281,11223186,18732528,13963988,14944250,2014683
20093,0.71,0.2,0.18,0.48,29915857,0.09
20094,6880862,5575903,1910048,1931399,1690528,11961676
20095,0.9,3940737,4293866,13578605,1382235,20823497
20096,0.02,0.03,0.04,0.05,0.05,0.09
20097,1,1289477,1413153,2940603,1966540,0.26
20098,10745540,18179996,4580852,3363100,80003129,9851038
20099,0.42,17110889,0.31,40673331,221742892,6998641
20100,0.63,0.12,0.12,2675213,0.16,0.72
20101,61987933,153236001,41619451,292741377,232654172,201041132
20102,0.9,0.37,1870289,1557475,0.7,0.31
20103,63589345,88836670,84784451,153656964,298282707,13616905
20104,0.02,0.03,0.04,0.08,0.05,0.09
20105,2990867,4139208,3214831,24020344,6555140,10472458
20106,0.02,18011908,0.04,0.05,0.05,6825213
20107,0.09,0.62,0.16,0.05,0.05,13448354
20108,2509949,2083678,2455134,1694982,2412121,0.68
20109,0.34,0.03,0.04,0.08,0.08,0.09
20112,2479726,0.89,7216957,8128449,1405740,0.41
20113,0.02,0.03,0.04,0.05,0.05,2498548
20114,3448962,0.03,0.04,0.13,0.06,0.09
20115,0.07,0.08,0.04,0.22,0.06,0.09
20116,2175556,0.82,0.78,3221684,4902656,0.37
20117,32855419,28457484,34787966,26013733,17558064,3770102
20118,20675162,56113144,103244356,116700803,124352026,138854177
20119,708487052,1667680121,1950192446,3303466434,4235486882,3526187291
20120,0.19,0.21,0.29,0.48,0.3,7151917
20121,2511583,2484683,0.04,145647269,1848410,10553906
20122,0.28,0.31,0.37,0.62,0.8,0.15
20123,70419240,195407541,300359122,416656155,680033258,134800211
20124,25779808,14113641,13131684,39858269,11538359,3326247
20125,0.4,0.61,0.75,0.27,0.2,0.09
20126,8825498,4502047,9361467,23924302,11698303,2555519
20127,5612769,25426072,17829518,262333541,197026086,63148223
20128,0.79,0.15,0.18,0.2,62841067,0.09
20129,0.31,15719438,26760476,43023355,60494354,0.39
20130,0.03,0.19,0.32,0.06,0.12,0.15
20131,0.74,0.71,0.67,1149199,1070640,0.25
20132,0.02,1795901,0.04,15889752,2462628,69586327
20133,40267130,49945329,81220858,61227183,86534726,4691732
20134,0.03,0.05,0.04,0.14,0.07,0.1
20135,0.03,7284176,1626593,0.13,0.14,6813462
20136,5932275,1300637,2070749,1225018,1290972,0.4
20137,0.64,0.57,0.28,0.66,0.78,1940974
20138,53967907,47909567,53267398,124458452,16167643,89991576
20139,0.59,0.48,0.62,0.51,0.59,0.87
20140,0.47,0.32,0.45,42418644,8022579,41690376
20141,20422279,26710142,30936760,18787436,27077860,4426261
20142,0.02,0.18,0.04,0.08,0.07,0.1
20143,2108831,6597709,3193354,0.47,13465272,0.86
20144,0.07,0.18,0.69,0.28,0.23,0.1
20145,3851946,0.04,0.04,0.06,0.09,0.1
